index,x,y,Expected_x,Expected_y,Left_PWM,Right_PWM,dt,X_Velocity_m_s_,Y_Velocity_m_s_,X_Accel_m_s2_,Y_Accel_m_s2_
50522,0.717268898586993,0.8922162541581471,0.7262337107455672,0.8916821802423169,-0.3140842921231727,0.0973204748680074,1.0604419080172125,,,,
50523,0.7207785271767326,0.8919110690633871,0.7291711172826321,0.8916821802423169,-0.4358104190191352,0.1368999298074282,1.3122653889584033,,,,
50524,0.7235251930295725,0.8918347727896969,0.7329096346934416,0.8906521805475021,0.939030121768853,-0.6080935087130346,1.045243690298166,,,,
50525,0.7256614886928923,0.8916440321054719,0.7347407452620014,0.891033661915952,0.7661427655873287,-0.6646259956663718,0.7781762138737145,,,,
50526,0.727797784356212,0.891453291421247,0.7366100039674062,0.891262550737022,0.6534806360057375,-0.7057832575457015,0.7934659871211891,,,,
50527,0.730010376293222,0.891491439558092,0.7385555589465012,0.891376995147557,0.6061128574480421,-0.6666402172917876,0.7934659871211891,,,,
50528,0.7327570421460616,0.891224402600177,0.7404629657887509,0.891453291421247,-0.8097506637775811,0.6381054109317301,0.8926206244087038,,,,
50529,0.7356181524094363,0.890842921231727,0.7425992614520707,0.891453291421247,-0.9624958037049473,0.663014618366039,0.8926206244087038,,,,
50530,0.7382503738517412,0.8904614398632771,0.7447355571153904,0.891415143284402,-0.9999938962981048,0.6607318338572346,0.9155095065157016,,,,
50531,0.740119632557146,0.8906140324106571,0.7468718527787102,0.891376995147557,-0.9358409375286112,0.6714743491927855,0.9079103976561784,,,,
50532,0.7415692617572558,0.890766624958037,0.7489700003051851,0.891262550737022,-0.7547959837641531,0.6239051484725484,0.9002655110324412,,,,
50533,0.7434385204626606,0.8905377361369671,0.7510681478316599,0.891186254463332,-0.7128666035950805,0.5750267036957917,0.9307992797631764,,,,
50534,0.7453840754417553,0.8903851435895871,0.7530899990844446,0.891033661915952,-0.6863124485000154,0.5593493453779719,0.9079103976561784,,,,
50535,0.7472151860103151,0.8903088473158971,0.7551118503372296,0.890881069368572,-0.6258857997375409,0.5593157750175481,0.9155095065157016,,,,
50536,0.7488174077578051,0.8903851435895871,0.7570574053163244,0.890728476821192,-0.5222205267494736,0.5615985595263528,0.9155095065157016,,,,
50537,0.7504959257789849,0.8902706991790521,0.7589648121585741,0.8905758842738121,-0.4623645741142004,0.554313791314432,0.9155095065157016,,,,
50538,0.7521362956633197,0.8902706991790521,0.7608340708639789,0.8903851435895871,-0.3931089205603199,0.5591479232154302,0.9155095065157016,,,,
50539,0.7539674062318795,0.8900799584948271,0.7626651814325387,0.8901562547685171,-0.3981444746238592,0.5808679464094975,0.9155095065157016,,,,
50540,0.7561037018951995,0.8898129215369122,0.7644581438642535,0.8899273659474471,-0.4593768120365001,0.6290749839777825,0.9231543931394393,,,,
50541,0.7580874050111392,0.8895458845789972,0.7662129581591235,0.8896984771263772,-0.4975463118381299,0.6659016693624684,0.9155095065157016,,,,
50542,0.759956663716544,0.8892788476210822,0.7678533280434583,0.8894695883053072,-0.5276253547776727,0.6877224036378065,0.9155095065157016,,,,
